date,gender,location,age,CPU,RAM,storage,color,price,knowing
2023/4/8,Male,New Taipei City,31,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,32888,O
2022/11/24,Male,Taipei,35,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Platinum,38990,O
2022/9/19,Male,Taipei,40,12th Gen Intel Core i5-1235U,16GB,128GB M.2 2230 PCIe NVMe SSD,Platinum,35888,O
2023/6/9,Male,Taoyuan,29,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,O
2022/9/16,Male,Kaohsiung,33,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,32888,O
2022/12/24,Male,New Taipei City,34,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,35888,O
2023/5/15,Female,Hsinchu,34,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,51990,O
2022/7/28,Female,New Taipei City,29,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,35888,O
2022/9/13,Female,Taipei,39,12th Gen Intel Core i7-1255U,16GB,1TB M.2 2230 PCIe NVMe SSD,Sapphire,62888,O
2023/5/16,Male,New Taipei City,31,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,O
2022/8/23,Female,Taipei,34,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,57788,O
2022/7/25,Male,Taichung,33,12th Gen Intel Core i7-1255U,16GB,1TB M.2 2230 PCIe NVMe SSD,Forest,62888,X
2022/8/20,Female,New Taipei City,31,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Sapphire,57788,X
2022/11/27,Female,Taipei,43,12th Gen Intel Core i7-1255U,16GB,1TB M.2 2230 PCIe NVMe SSD,Graphite,62888,O
2023/4/14,Female,Tainan,42,12th Gen Intel Core i7-1255U,16GB,1TB M.2 2230 PCIe NVMe SSD,Graphite,62888,O
2023/5/14,Female,New Taipei City,30,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,51990,O
2022/8/18,Male,Tainan,30,12th Gen Intel Core i7-1255U,32GB,1TB M.2 2230 PCIe NVMe SSD,Graphite,75888,O
2022/11/26,Female,Taipei,32,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,O
2023/6/15,Male,New Taipei City,34,12th Gen Intel Core i5-1235U,8GB,128GB M.2 2230 PCIe NVMe SSD,Forest,29888,O
2023/6/23,Female,Hsinchu,29,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,X
2022/11/20,Female,New Taipei City,31,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Forest,35888,X
2023/6/5,Female,Kaohsiung,35,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,57788,O
2022/11/5,Male,New Taipei City,25,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,51990,O
2022/8/4,Female,New Taipei City,40,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Sapphire,45888,O
2023/6/1,Female,Hsinchu,41,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,38990,O
2023/5/11,Female,Taoyuan,41,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Sapphire,45888,O
2022/8/25,Male,Taichung,45,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,38990,O
2022/10/19,Female,Taoyuan,40,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Platinum,45888,O
2023/5/19,Male,Taichung,31,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,57788,O
2022/7/1,Male,New Taipei City,31,12th Gen Intel Core i7-1255U,16GB,1TB M.2 2230 PCIe NVMe SSD,Sapphire,62888,O
2022/11/22,Male,Taipei,30,12th Gen Intel Core i7-1255U,16GB,1TB M.2 2230 PCIe NVMe SSD,Forest,62888,O
2022/10/11,Male,Taoyuan,40,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,32888,O
2022/11/4,Female,Taipei,31,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,O
2022/9/3,Male,Taichung,30,12th Gen Intel Core i7-1255U,16GB,1TB M.2 2230 PCIe NVMe SSD,Forest,62888,O
2022/9/30,Female,Taichung,30,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,O
2022/8/15,Male,Tainan,31,12th Gen Intel Core i7-1255U,32GB,1TB M.2 2230 PCIe NVMe SSD,Platinum,75888,O
2022/11/2,Female,New Taipei City,37,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,O
2022/7/8,Male,Taipei,38,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,32888,O
2023/6/9,Female,Taichung,45,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Sapphire,57788,O
2022/10/26,Male,Hsinchu,28,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,57788,O
2022/8/13,Male,Taoyuan,34,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Platinum,35888,O
2022/10/12,Male,Taichung,30,12th Gen Intel Core i5-1235U,16GB,128GB M.2 2230 PCIe NVMe SSD,Sapphire,35888,O
2022/7/12,Female,Hsinchu,34,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Forest,32888,X
2022/8/19,Female,Taipei,43,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,X
2023/6/4,Male,Tainan,42,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Platinum,35888,O
2022/7/22,Male,Taoyuan,47,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Forest,32888,O
2022/12/20,Female,Hsinchu,39,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,51990,O
2023/6/25,Male,Taipei,39,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,57788,O
2022/11/16,Male,Taichung,29,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,O
2022/9/17,Female,New Taipei City,36,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,O
2022/12/17,Male,Taichung,30,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,O
2022/11/2,Female,Taipei,32,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,57788,O
2022/11/3,Male,Taichung,30,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,O
2022/8/10,Male,Taipei,41,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,38990,O
2022/12/26,Male,Taipei,26,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,51990,O
2022/12/26,Male,Taipei,32,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,X
2022/12/7,Female,Taoyuan,41,12th Gen Intel Core i5-1235U,8GB,128GB M.2 2230 PCIe NVMe SSD,Graphite,29888,X
2022/12/15,Male,Taipei,37,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Platinum,32888,X
2022/10/28,Male,Taichung,44,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,38990,X
2022/8/1,Male,Tainan,31,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Sapphire,38990,O
2022/9/21,Male,Kaohsiung,37,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,O
2022/9/23,Male,Tainan,38,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Forest,35888,O
2022/12/23,Female,New Taipei City,31,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,57788,O
2022/11/19,Female,New Taipei City,25,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Forest,32888,O
2022/11/12,Male,Taipei,28,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,O
2022/7/11,Male,Tainan,40,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Forest,32888,O
2022/7/22,Female,Taipei,31,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Sapphire,35888,O
2023/3/27,Male,New Taipei City,43,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,O
2022/8/18,Male,Taipei,35,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,35888,O
2023/6/27,Female,Taipei,37,12th Gen Intel Core i7-1255U,32GB,1TB M.2 2230 PCIe NVMe SSD,Forest,75888,O
2022/7/5,Female,Taipei,37,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,O
2022/11/10,Male,Tainan,37,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,X
2022/9/25,Female,New Taipei City,33,12th Gen Intel Core i5-1235U,16GB,128GB M.2 2230 PCIe NVMe SSD,Graphite,35888,X
2022/11/5,Male,Hsinchu,23,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Sapphire,32888,O
2022/11/29,Male,Taoyuan,38,12th Gen Intel Core i5-1235U,16GB,128GB M.2 2230 PCIe NVMe SSD,Forest,35888,O
2022/8/24,Male,Taipei,31,12th Gen Intel Core i5-1235U,8GB,128GB M.2 2230 PCIe NVMe SSD,Forest,29888,X
2022/7/8,Male,Taipei,42,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,57788,X
2022/10/4,Female,Hsinchu,36,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,51990,O
2022/10/24,Female,Taipei,37,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,38990,O
2022/10/17,Male,Taichung,28,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,O
2022/9/10,Female,Hsinchu,35,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,O
2022/9/28,Female,Taipei,31,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Forest,35888,O
2022/8/25,Female,Taoyuan,34,12th Gen Intel Core i7-1255U,32GB,1TB M.2 2230 PCIe NVMe SSD,Graphite,75888,O
2022/11/29,Female,Taoyuan,33,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Platinum,51990,X
2022/8/8,Male,Taoyuan,46,12th Gen Intel Core i5-1235U,8GB,128GB M.2 2230 PCIe NVMe SSD,Forest,29888,X
2022/9/19,Male,New Taipei City,31,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Platinum,57788,O
2022/8/10,Female,Taipei,31,12th Gen Intel Core i7-1255U,32GB,1TB M.2 2230 PCIe NVMe SSD,Forest,75888,O
2022/12/28,Female,Taipei,31,12th Gen Intel Core i5-1235U,8GB,128GB M.2 2230 PCIe NVMe SSD,Forest,29888,O
2022/7/25,Male,Taoyuan,34,12th Gen Intel Core i7-1255U,32GB,1TB M.2 2230 PCIe NVMe SSD,Sapphire,75888,O
2022/8/27,Female,Hsinchu,30,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,O
2022/8/16,Female,New Taipei City,34,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,51990,O
2022/9/16,Female,Taoyuan,38,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Forest,32888,O
2023/6/12,Female,New Taipei City,43,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,O
2022/11/7,Male,Taoyuan,27,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,57788,O
2022/10/20,Male,Taipei,31,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,X
2022/7/25,Male,New Taipei City,32,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,32888,X
2022/12/28,Female,Taichung,36,12th Gen Intel Core i5-1235U,8GB,128GB M.2 2230 PCIe NVMe SSD,Graphite,29888,O
2022/11/14,Male,Taipei,31,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,O
2022/8/1,Female,Taipei,40,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Forest,35888,X
2022/9/16,Male,Hsinchu,37,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Platinum,35888,X
2022/10/15,Female,Hsinchu,42,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Forest,32888,X
2022/11/26,Male,Taipei,27,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,O
2022/10/23,Male,Taipei,29,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,57788,O
2023/6/23,Male,Hsinchu,32,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,O
2022/8/22,Male,Hsinchu,36,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Forest,32888,O
2022/8/16,Female,Taipei,38,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,57788,O
2022/9/9,Male,Taichung,36,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,51990,X
2022/10/30,Female,Taipei,26,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,32888,X
2022/9/24,Male,New Taipei City,27,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Platinum,51990,X
2022/8/25,Male,Taoyuan,42,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Platinum,35888,O
2022/8/25,Male,Taipei,35,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,51990,O
2022/9/12,Male,Taoyuan,35,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,51990,O
2022/9/10,Male,Taipei,32,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Platinum,51990,O
2022/8/26,Female,New Taipei City,43,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,57788,O
2022/8/2,Female,Taoyuan,31,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Forest,32888,O
2023/6/5,Female,Taoyuan,36,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,57788,O
2023/5/28,Male,Taipei,33,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,51990,O
2022/8/11,Male,New Taipei City,40,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,57788,O
2022/10/19,Male,Taoyuan,35,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,O
2022/9/28,Female,New Taipei City,30,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,O
2022/8/21,Male,Taipei,31,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,O
2022/8/21,Female,New Taipei City,36,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Platinum,38990,O
2022/7/25,Male,Taipei,41,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Sapphire,38990,O
2022/12/6,Female,Tainan,36,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Sapphire,51990,O
2022/8/16,Male,Taipei,43,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Platinum,51990,X
2022/8/8,Female,Tainan,39,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,38990,X
2022/10/7,Male,Taoyuan,34,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Sapphire,45888,O
2022/10/8,Female,New Taipei City,34,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Forest,35888,O
2022/10/30,Female,Taipei,31,12th Gen Intel Core i5-1235U,16GB,128GB M.2 2230 PCIe NVMe SSD,Forest,35888,O
2022/8/2,Female,Taoyuan,33,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Sapphire,51990,O
2022/12/11,Female,New Taipei City,30,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,O
2022/11/24,Female,Taoyuan,34,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Platinum,35888,O
2022/12/29,Male,Taoyuan,34,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,O
2023/6/21,Female,Hsinchu,30,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,O
2022/9/18,Female,Taipei,34,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,X
2022/9/12,Male,Taipei,29,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,51990,X
2022/9/16,Male,Taipei,32,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,38990,O
2022/10/10,Male,Hsinchu,30,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,O
2022/11/15,Female,Taipei,33,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Forest,35888,O
2022/8/14,Male,Taipei,22,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,57788,O
2022/12/14,Female,New Taipei City,35,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,57788,O
2022/9/23,Male,Hsinchu,42,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Sapphire,57788,O
2023/4/18,Female,Taipei,36,12th Gen Intel Core i5-1235U,8GB,128GB M.2 2230 PCIe NVMe SSD,Forest,29888,O
2022/10/13,Female,Hsinchu,34,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,51990,O
2022/7/23,Male,Taoyuan,29,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,51990,O
2022/11/16,Male,Taichung,25,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,57788,O
2022/10/8,Male,Taipei,36,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Sapphire,45888,O
2023/5/21,Male,New Taipei City,34,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,35888,O
2023/5/28,Male,Taipei,36,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,57788,O
2022/9/10,Male,Kaohsiung,29,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,51990,O
2022/11/14,Male,Taipei,35,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,O
2023/6/2,Female,Taoyuan,35,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Sapphire,57788,X
2023/6/21,Female,New Taipei City,34,12th Gen Intel Core i7-1255U,32GB,1TB M.2 2230 PCIe NVMe SSD,Platinum,75888,X
2022/10/1,Male,Taipei,34,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,51990,O
2022/7/9,Male,Taoyuan,36,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Platinum,38990,O
2022/10/13,Female,Taipei,29,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,O
2022/8/7,Male,Taipei,33,12th Gen Intel Core i7-1255U,16GB,1TB M.2 2230 PCIe NVMe SSD,Graphite,62888,O
2022/10/12,Male,Taoyuan,28,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,57788,X
2022/7/3,Male,Taoyuan,27,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,X
2022/8/28,Male,New Taipei City,30,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,57788,O
2022/10/8,Male,Taipei,32,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Platinum,45888,O
2022/10/3,Male,Taichung,40,12th Gen Intel Core i7-1255U,16GB,1TB M.2 2230 PCIe NVMe SSD,Sapphire,62888,O
2022/8/2,Female,Taoyuan,33,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,57788,X
2023/6/3,Male,Taoyuan,39,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,X
2022/10/15,Male,Taipei,32,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Platinum,45888,O
2022/8/26,Female,Taipei,35,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Platinum,51990,O
2022/11/7,Female,New Taipei City,27,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Forest,35888,O
2023/6/18,Female,Kaohsiung,28,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,51990,O
2022/9/14,Male,New Taipei City,29,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,35888,O
2022/11/22,Male,Taipei,39,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,O
2022/7/29,Female,New Taipei City,31,12th Gen Intel Core i5-1235U,16GB,128GB M.2 2230 PCIe NVMe SSD,Forest,35888,O
2022/11/9,Male,New Taipei City,40,12th Gen Intel Core i5-1235U,8GB,128GB M.2 2230 PCIe NVMe SSD,Graphite,29888,O
2022/8/20,Female,Taipei,44,12th Gen Intel Core i7-1255U,16GB,1TB M.2 2230 PCIe NVMe SSD,Graphite,62888,O
2022/10/19,Female,Taipei,44,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Sapphire,38990,X
2022/8/27,Male,New Taipei City,33,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Forest,32888,X
2022/7/2,Male,Taipei,39,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,O
2022/7/13,Male,Taichung,35,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,51990,O
2022/8/4,Male,Tainan,37,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,O
2023/6/2,Male,Hsinchu,32,12th Gen Intel Core i5-1235U,16GB,128GB M.2 2230 PCIe NVMe SSD,Graphite,35888,O
2022/7/20,Male,Taoyuan,27,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Sapphire,57788,O
2022/9/10,Male,Taipei,35,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,O
2022/12/10,Female,Taipei,34,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,O
2023/6/1,Female,Taichung,36,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,32888,O
2022/9/23,Male,Hsinchu,31,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,38990,O
2022/9/18,Male,Taipei,25,12th Gen Intel Core i5-1235U,16GB,128GB M.2 2230 PCIe NVMe SSD,Forest,35888,O
2022/8/22,Male,Taipei,29,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,38990,X
2022/7/28,Male,Taipei,30,12th Gen Intel Core i7-1255U,32GB,1TB M.2 2230 PCIe NVMe SSD,Forest,75888,X
2022/9/24,Male,New Taipei City,30,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,32888,O
2022/8/26,Male,Taoyuan,31,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,O
2022/10/26,Male,Tainan,33,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,38990,O
2023/6/17,Male,New Taipei City,38,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Forest,35888,O
2022/9/12,Male,Taipei,39,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Forest,35888,X
2022/8/6,Male,Taipei,41,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,X
2022/8/1,Female,Taichung,30,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,O
2022/9/30,Male,Taipei,39,12th Gen Intel Core i7-1255U,16GB,1TB M.2 2230 PCIe NVMe SSD,Graphite,62888,O
2022/8/13,Male,Taoyuan,42,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,57788,O
2022/11/4,Male,Taipei,41,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,X
